Time,Voltage,Current,Vibration,Temperature,Health Score,Health Status
14:04:04,295.91,2.28,1.06,53.5,,
14:04:07,296.47,2.21,0.9,53.44,,
14:04:09,295.0,2.23,1.14,53.44,,
14:04:12,295.7,2.24,1.03,53.5,,
14:04:15,295.66,2.22,0.85,53.44,,
14:04:18,292.26,2.25,1.19,53.5,,
14:04:20,294.75,2.25,0.99,53.5,,
14:04:23,295.05,2.22,1.04,53.5,,
14:04:26,295.15,2.26,1.26,53.56,,
14:04:29,295.54,2.2,0.88,53.56,,
14:04:31,293.58,2.24,0.92,53.56,,
15:43:03,6.31,0.32,0.99,36.19,,
15:43:05,294.52,4.94,1.37,36.19,,
15:43:06,296.87,1.98,0.84,36.19,,
15:43:07,299.98,2.06,1.46,36.19,,
15:43:08,296.25,2.07,1.85,36.19,,
15:43:10,298.29,2.05,1.9,36.19,,
15:43:11,296.13,2.01,1.1,36.19,,
15:43:12,296.81,2.07,1.35,36.19,,
15:43:13,296.34,2.06,1.12,36.19,,
15:43:15,297.62,2.03,1.5,36.19,,
15:43:16,295.77,2.1,1.91,36.25,,
15:43:17,296.34,2.07,0.78,36.19,,
15:43:18,296.28,2.04,0.9,36.19,,
15:43:20,297.48,2.04,0.77,36.13,,
15:43:21,296.16,2.04,0.79,36.19,,
15:43:22,296.53,2.06,1.82,36.19,,
15:43:23,295.99,2.07,1.27,36.19,,
15:43:25,296.49,2.09,1.33,36.13,,
15:43:26,296.91,2.06,1.89,36.19,,
15:43:27,296.37,2.09,1.03,36.13,,
15:43:28,297.11,2.04,1.4,36.19,,
15:43:30,296.92,2.08,1.37,36.13,,
15:43:31,296.52,2.05,2.02,36.19,,
15:43:32,297.02,2.2,1.13,36.13,,
15:43:33,296.84,2.25,1.09,36.19,,
15:43:35,297.18,2.24,0.77,36.19,,
15:43:36,296.88,2.22,1.26,36.19,,
15:43:37,297.08,2.05,1.64,36.19,,
15:43:38,297.22,2.12,1.36,36.19,,
15:43:40,297.26,2.13,1.31,36.19,,
15:43:41,296.67,2.06,1.44,36.25,,
15:43:42,295.87,2.07,1.42,36.25,,
15:43:43,297.52,2.09,1.3,36.25,,
15:43:45,297.11,2.08,1.64,36.25,,
15:43:46,296.99,2.08,1.56,36.25,,
15:43:47,296.33,2.16,0.84,36.25,,
15:43:48,296.92,2.07,0.77,36.25,,
15:43:50,296.99,2.09,1.45,36.31,,
15:43:51,297.0,2.06,1.43,36.25,,
15:43:52,297.54,2.09,1.45,36.31,,
15:43:53,297.43,2.09,1.48,36.31,,
15:43:55,297.63,2.12,2.07,36.31,,
15:43:56,297.7,2.08,1.34,36.38,,
15:43:57,297.36,2.06,1.4,36.31,,
15:43:58,300.26,2.06,1.89,36.31,,
15:44:00,298.1,2.11,1.18,36.38,,
15:44:01,298.06,2.12,0.95,36.38,,
15:44:02,297.44,2.1,1.07,36.38,,
15:44:03,296.68,2.09,0.79,36.38,,
15:44:05,297.28,2.13,1.31,36.38,,
15:44:06,297.18,2.08,1.36,36.44,,
15:44:07,297.74,2.13,1.92,36.44,,
15:44:08,297.26,2.13,0.78,36.38,,
15:44:10,298.02,2.04,0.64,36.38,,
15:44:11,297.46,2.14,0.63,36.44,,
15:44:12,297.43,2.16,1.89,36.44,,
15:44:14,297.7,2.12,1.77,36.44,,
15:44:15,297.62,2.09,1.06,36.44,,
15:44:16,297.63,2.11,1.19,36.44,,
15:44:17,299.43,2.09,0.8,36.44,,
15:44:19,297.34,2.14,0.66,36.44,,
15:44:20,297.5,2.13,1.26,36.5,,
15:44:21,297.36,2.13,1.37,36.44,,
15:44:22,297.04,2.14,1.37,36.5,,
15:44:24,9.36,0.29,1.06,36.44,,
15:44:25,5.65,0.3,0.91,36.5,,
15:44:26,0.0,0.3,1.11,36.5,,
15:44:27,7.47,0.31,0.99,36.5,,
15:44:29,6.31,0.26,1.0,36.5,,
15:44:30,0.0,0.27,1.0,36.5,,
15:44:31,0.0,0.28,0.99,36.56,,
15:44:32,0.0,0.31,0.99,36.5,,
15:44:34,10.56,0.29,0.98,36.56,,
15:44:35,24.44,1.01,0.99,36.5,,
15:44:36,6.91,0.95,0.98,36.5,,
15:44:37,6.31,0.96,0.99,36.5,,
15:44:39,8.47,0.95,1.0,36.5,,
15:44:40,5.65,0.27,0.99,36.5,,
15:44:41,5.65,0.34,0.99,36.5,,
15:44:42,5.65,0.3,1.01,36.56,,
15:52:07,297.43,2.07,1.13,36.44,,
15:52:08,296.56,2.04,1.03,36.44,,
15:52:10,296.16,2.06,0.42,36.44,,
15:52:11,296.49,2.05,1.35,36.44,,
15:52:12,297.36,2.06,0.98,36.44,,
15:52:13,297.82,2.08,1.22,36.44,,
15:52:15,299.11,2.09,0.98,36.44,,
15:52:16,298.43,2.11,1.47,36.44,,
15:52:17,299.74,2.12,1.31,36.44,,
15:52:18,297.03,2.09,0.3,36.44,,
15:52:20,297.89,2.09,1.64,36.44,,
15:52:21,297.0,2.1,1.71,36.44,,
15:52:22,297.42,2.11,1.54,36.38,,
15:52:23,298.17,2.1,1.2,36.44,,
15:52:25,299.09,2.09,1.31,36.44,,
15:52:26,298.18,2.06,1.06,36.44,,
15:52:27,296.75,2.09,1.12,36.44,,
15:52:28,297.43,2.1,1.37,36.44,,
15:52:30,293.87,2.07,1.68,36.44,,
15:52:31,299.1,2.13,1.21,36.44,,
15:52:32,299.3,2.11,0.9,36.38,,
15:52:33,298.78,2.08,1.02,36.44,,
15:52:35,298.03,2.1,1.15,36.44,,
15:52:36,299.45,2.11,1.33,36.44,,
15:52:37,299.11,2.1,1.6,36.5,,
15:52:38,299.19,2.09,1.48,36.5,,
15:52:40,298.54,2.13,1.17,36.5,,
15:52:41,297.62,2.11,1.08,36.5,,
15:52:42,298.22,2.15,1.82,36.5,,
15:52:43,298.34,2.12,1.78,36.5,,
15:52:45,297.69,2.14,1.34,36.5,,
15:52:46,298.97,2.11,1.55,36.5,,
15:52:47,297.18,2.15,0.76,36.5,,
15:52:48,298.9,2.09,1.01,36.56,,
15:52:50,297.6,2.1,0.94,36.56,,
15:52:51,297.47,2.13,1.29,36.56,,
15:52:52,295.97,2.14,1.54,36.56,,
15:52:53,295.52,2.15,1.8,36.56,,
15:52:55,297.54,2.12,1.25,36.56,,
15:52:56,297.47,2.12,1.05,36.56,,
15:52:57,295.15,2.21,1.42,36.56,,
15:52:58,296.79,2.24,1.42,36.56,,
15:53:00,296.24,2.23,1.96,36.63,,
15:53:01,296.6,2.19,1.18,36.56,,
15:53:02,295.5,2.23,1.22,36.63,,
15:53:03,293.32,2.24,1.06,36.56,,
15:53:05,295.6,2.17,1.33,36.63,,
15:53:06,297.07,2.25,1.11,36.56,,
15:53:07,296.12,2.29,1.25,36.56,,
15:53:08,296.64,2.24,1.03,36.56,,
15:53:10,297.24,2.22,1.28,36.56,,
15:53:11,297.91,2.26,1.06,36.63,,
15:53:12,299.74,2.21,0.76,36.63,,
15:53:13,296.55,2.2,1.54,36.69,,
15:53:15,296.87,2.24,1.58,36.69,,
15:53:16,297.59,2.22,1.15,36.69,,
15:53:17,297.23,2.27,0.66,36.69,,
15:53:18,297.24,2.11,0.76,36.69,,
15:53:20,297.42,2.21,1.41,36.81,,
15:53:21,296.87,2.21,1.54,36.69,,
15:53:22,297.07,2.19,0.93,36.63,,
15:53:23,296.83,2.21,1.3,36.75,,
15:53:25,297.11,2.1,1.15,36.81,,
15:53:26,298.71,2.1,1.13,36.75,,
15:53:27,297.56,2.12,1.33,36.75,,
15:53:28,299.03,2.25,1.49,36.81,,
15:53:30,297.46,2.25,1.5,36.75,,
15:53:31,297.03,2.24,1.09,36.75,,
15:53:32,297.48,2.22,1.09,36.81,,
15:53:33,297.85,2.14,1.14,36.81,,
15:53:35,297.78,2.2,1.06,36.88,,
15:53:36,298.41,2.16,1.01,36.81,,
15:53:37,298.05,2.18,1.64,36.88,,
15:53:38,297.31,2.15,1.29,36.81,,
15:53:40,298.17,2.16,1.3,36.88,,
15:53:41,298.51,2.13,1.12,36.88,,
15:53:42,298.9,2.27,0.91,36.81,,
15:53:43,298.49,2.22,1.15,36.88,,
15:53:45,297.31,2.25,1.83,36.81,,
15:53:46,298.02,2.18,0.97,36.88,,
15:53:47,297.83,2.15,1.13,36.94,,
15:53:48,298.34,2.17,1.6,36.94,,
15:53:50,297.36,2.15,1.47,36.94,,
15:53:51,298.9,2.15,1.64,36.94,,
15:53:52,298.5,2.18,1.37,36.94,,
15:53:53,298.41,2.2,1.61,36.94,,
15:53:55,299.77,2.22,1.43,36.94,,
15:53:56,297.69,2.19,1.02,36.88,,
15:53:57,299.03,2.16,0.81,36.94,,
15:53:58,297.51,2.17,0.88,37.0,,
15:54:00,298.74,2.18,1.35,37.0,,
15:54:01,298.81,2.21,1.39,36.94,,
15:54:02,297.6,2.24,1.25,37.0,,
15:54:03,301.41,2.3,1.15,37.0,,
15:54:05,296.48,2.28,1.52,37.0,,
15:54:06,297.18,2.15,1.22,37.0,,
15:54:07,295.91,2.17,1.09,37.06,,
15:54:08,297.79,2.16,1.33,37.06,,
15:54:10,297.78,2.18,1.38,37.06,,
15:54:11,298.17,2.17,0.82,37.13,,
15:54:12,295.52,2.11,0.63,37.13,,
15:54:13,296.06,2.15,1.7,37.13,,
15:54:15,297.32,2.25,1.37,37.19,,
15:54:16,296.16,2.2,1.23,37.13,,
15:54:17,295.47,2.12,0.88,37.19,,
15:54:18,295.13,2.1,0.83,37.19,,
15:54:20,295.98,2.15,1.63,37.19,,
15:54:21,297.71,2.19,1.57,37.25,,
15:54:22,296.47,2.17,1.38,37.25,,
15:54:23,295.47,2.18,0.75,37.25,,
15:54:25,295.56,2.12,1.16,37.25,,
15:54:26,298.18,2.15,1.02,37.31,,
15:54:27,297.06,2.15,1.31,37.31,,
15:54:28,297.12,2.3,1.14,37.38,,
15:54:30,295.63,2.27,0.95,37.31,,
15:54:31,297.31,2.29,0.98,37.31,,
15:54:32,297.48,2.23,1.62,37.38,,
15:54:33,297.2,2.16,1.41,37.38,,
15:54:35,297.38,2.15,1.2,37.44,,
15:54:36,295.95,2.11,0.99,37.44,,
15:54:37,296.26,2.12,1.11,37.44,,
15:54:38,296.01,2.12,1.74,37.44,,
15:54:40,296.29,2.16,1.57,37.44,,
15:54:41,295.29,2.16,1.3,37.5,,
15:54:42,295.7,2.15,0.48,37.5,,
15:54:43,297.32,2.16,0.86,37.5,,
15:54:45,295.93,2.17,1.04,37.5,,
15:54:46,296.08,2.16,1.61,37.56,,
15:54:47,295.89,2.16,1.22,37.56,,
15:54:48,296.2,2.18,1.24,37.63,,
15:54:50,295.39,2.13,1.43,37.63,,
15:54:51,296.73,2.18,1.25,37.63,,
15:54:52,296.17,2.16,1.05,37.63,,
15:54:53,295.13,2.12,1.55,37.63,,
15:54:55,294.1,2.19,1.25,37.69,,
15:54:56,295.21,2.17,1.11,37.75,,
15:54:57,295.06,2.12,1.1,37.75,,
15:54:58,296.67,2.18,1.46,37.75,,
15:55:00,295.9,2.17,1.17,37.75,,
15:55:01,296.05,2.13,1.15,37.81,,
15:55:02,296.49,2.15,1.33,37.81,,
15:55:04,296.52,2.17,1.01,37.81,,
15:55:05,295.78,2.17,1.71,37.88,,
15:55:06,295.82,2.13,0.9,37.88,,
15:55:07,296.01,2.15,1.44,37.88,,
15:55:09,296.29,2.18,1.06,37.88,,
15:55:10,295.93,2.1,0.52,37.88,,
15:55:11,296.59,2.27,1.73,37.88,,
15:55:12,293.87,2.27,1.16,37.94,,
15:55:14,296.95,2.3,1.75,38.0,,
15:55:15,296.85,2.21,1.8,38.0,,
15:55:16,296.29,2.14,0.97,38.0,,
15:55:17,295.81,2.14,0.72,38.0,,
15:55:19,295.74,2.15,1.13,38.0,,
15:55:20,296.25,2.19,1.16,38.0,,
15:55:21,296.76,2.12,1.43,38.06,,
15:55:22,296.99,2.17,1.57,38.06,,
15:55:24,297.03,2.21,1.21,38.13,,
15:55:25,297.35,2.17,0.89,38.06,,
15:55:26,296.57,2.23,0.83,38.13,,
15:55:27,295.7,2.16,1.12,38.13,,
15:55:29,296.3,2.15,1.4,38.19,,
15:55:30,296.38,2.14,1.74,38.19,,
15:55:31,296.59,2.15,0.92,38.19,,
15:55:32,295.94,2.13,0.73,38.19,,
15:55:34,296.14,2.17,1.21,38.25,,
15:55:35,296.79,2.17,1.45,38.25,,
15:55:36,296.64,2.15,1.58,38.25,,
15:55:37,295.43,2.18,1.43,38.31,,
15:55:39,296.84,2.22,1.14,38.31,,
15:55:40,296.47,2.22,0.67,38.31,,
15:55:41,296.8,2.21,1.05,38.31,,
15:55:42,296.84,2.18,1.5,38.38,,
15:55:44,297.16,2.16,1.65,38.38,,
15:55:45,297.95,2.18,1.49,38.38,,
15:55:46,297.06,2.16,1.01,38.44,,
15:55:47,298.17,2.2,0.87,38.44,,
15:55:49,299.1,2.17,1.62,38.44,,
15:55:50,297.38,2.14,1.49,38.5,,
15:55:51,297.1,2.17,1.71,38.5,,
15:55:52,297.15,2.23,0.99,38.56,,
15:55:54,297.34,2.17,0.81,38.56,,
15:55:55,298.14,2.19,1.08,38.56,,
15:55:56,297.91,2.17,1.19,38.56,,
15:55:57,299.13,2.22,1.0,38.56,,
15:55:59,298.58,2.2,1.39,38.63,,
15:56:00,298.45,2.16,1.21,38.63,,
15:56:01,298.91,2.19,0.84,38.63,,
15:56:02,298.71,2.21,1.07,38.69,,
15:56:04,298.46,2.18,1.51,38.69,,
15:56:05,298.23,2.18,1.32,38.69,,
15:56:06,297.82,2.19,1.35,38.69,,
15:56:07,297.66,2.2,1.48,38.75,,
15:56:09,297.78,2.15,0.79,38.75,,
15:56:10,298.33,2.19,0.8,38.75,,
15:56:11,298.05,2.25,1.35,38.81,,
15:56:12,297.16,2.18,1.47,38.81,,
15:56:14,296.8,2.3,1.66,38.88,,
15:56:15,297.34,2.29,1.17,38.88,,
15:56:16,299.41,2.33,0.98,38.81,,
15:56:17,299.51,2.29,1.46,38.81,,
15:56:19,298.45,2.19,1.09,38.94,,
15:56:20,297.47,2.2,1.41,38.94,,
15:56:21,297.93,2.16,1.3,38.94,,
15:56:22,297.74,2.14,1.17,38.94,,
15:56:24,298.03,2.17,0.67,39.0,,
15:56:25,297.48,2.19,1.17,38.94,,
15:56:26,298.37,2.2,1.58,39.0,,
16:00:27,298.03,2.18,1.49,39.0,,
16:00:28,298.46,2.17,1.33,39.0,,
16:00:28,297.06,2.18,0.87,39.06,,
16:00:28,297.5,2.22,0.58,39.06,,
16:00:28,297.28,2.21,1.05,39.06,,
16:00:28,297.77,2.2,1.36,39.06,,
16:00:28,297.27,2.22,1.41,39.06,,
16:00:28,297.27,2.2,1.0,39.13,,
16:00:28,297.32,2.21,0.61,39.13,,
16:00:28,298.17,2.2,1.07,39.13,,
16:00:28,296.95,2.19,1.24,39.19,,
16:00:28,298.45,2.2,1.1,39.13,,
16:00:28,297.56,2.17,1.46,39.13,,
16:00:28,297.79,2.19,0.81,39.13,,
16:00:28,297.52,2.2,0.74,39.19,,
16:00:28,297.12,2.14,1.03,39.19,,
16:00:28,298.03,2.2,1.46,39.19,,
16:00:28,297.63,2.16,0.98,39.19,,
16:00:28,296.68,2.19,1.71,39.19,,
16:00:28,296.06,2.19,1.01,39.19,,
16:00:28,297.52,2.18,0.75,39.19,,
16:00:28,296.53,2.17,0.82,39.25,,
16:00:28,297.07,2.2,1.1,39.25,,
16:00:28,298.78,2.16,1.46,39.25,,
16:00:28,298.54,2.26,1.45,39.31,,
16:00:28,298.41,2.19,1.52,39.31,,
16:00:28,298.03,2.21,0.97,39.38,,
16:00:28,298.91,2.18,1.21,39.38,,
16:00:28,296.8,2.23,1.17,39.44,,
16:00:28,297.39,2.21,1.81,39.44,,
16:00:28,297.73,2.23,1.57,39.44,,
16:00:28,299.3,2.25,1.24,39.44,,
16:00:28,298.31,2.2,1.28,39.5,,
16:00:28,298.06,2.19,1.1,39.5,,
16:00:28,296.36,2.18,1.66,39.5,,
16:00:28,296.45,2.2,1.38,39.5,,
16:00:28,296.53,2.16,1.25,39.5,,
16:00:28,297.22,2.19,1.42,39.56,,
16:00:28,296.8,2.18,1.32,39.56,,
16:00:28,297.16,2.23,1.06,39.63,,
16:00:28,297.16,2.17,0.97,39.63,,
16:00:28,296.18,2.14,1.66,39.63,,
16:00:28,295.95,2.15,0.84,39.63,,
16:00:28,297.19,2.16,1.69,39.69,,
16:00:28,295.09,2.21,1.29,39.69,,
16:00:28,296.6,2.2,0.8,39.75,,
16:00:28,296.16,2.19,0.96,39.75,,
16:00:28,296.71,2.19,0.96,39.75,,
16:00:28,296.6,2.16,1.08,39.75,,
16:00:28,296.36,2.21,1.19,39.75,,
16:00:28,295.55,2.18,1.35,39.75,,
16:00:28,296.55,2.2,1.4,39.81,,
16:00:28,294.89,2.19,0.77,39.75,,
16:00:28,296.61,2.16,1.3,39.75,,
16:00:28,297.12,2.17,1.04,39.81,,
16:00:28,296.91,2.18,1.12,39.81,,
16:00:28,295.83,2.21,1.57,39.81,,
16:00:28,296.72,2.2,1.03,39.88,,
16:00:28,296.55,2.14,0.86,39.88,,
16:00:28,296.12,2.2,0.71,39.88,,
16:00:28,296.24,2.19,1.32,39.94,,
16:00:28,296.73,2.22,1.14,39.94,,
16:00:28,297.36,2.21,1.75,40.0,,
16:00:28,297.6,2.19,1.5,40.0,,
16:00:28,298.42,2.27,1.37,40.06,,
16:00:28,296.8,2.32,0.69,39.94,,
16:00:28,297.24,2.27,0.6,40.0,,
16:00:28,297.36,2.29,1.22,40.0,,
16:00:28,297.78,2.17,1.13,40.06,,
16:00:28,297.97,2.23,1.28,40.06,,
16:00:28,297.59,2.21,1.28,40.13,,
16:00:28,298.02,2.22,0.96,40.13,,
16:00:28,297.3,2.17,0.98,40.13,,
16:00:28,297.26,2.2,1.03,40.13,,
16:00:28,297.79,2.21,1.27,40.13,,
16:00:28,297.87,2.19,1.25,40.19,,
16:00:28,298.09,2.24,1.45,40.19,,
16:00:28,297.22,2.19,1.46,40.25,,
16:00:28,298.13,2.19,0.82,40.25,,
16:00:28,297.83,2.13,0.57,40.25,,
16:00:28,298.15,2.18,1.03,40.31,,
16:00:28,298.23,2.24,1.25,40.31,,
16:00:28,296.73,2.16,1.12,40.31,,
16:00:28,296.79,2.2,1.26,40.31,,
16:00:28,297.58,2.19,1.37,40.38,,
16:00:28,297.78,2.22,1.23,40.38,,
16:00:28,299.1,2.17,0.88,40.44,,
16:00:28,298.98,2.2,1.05,40.38,,
16:00:28,297.73,2.2,1.6,40.44,,
16:00:28,297.58,2.15,1.29,40.44,,
16:00:28,297.22,2.21,1.44,40.44,,
16:00:28,298.77,2.19,1.77,40.44,,
16:00:28,298.59,2.18,1.18,40.44,,
16:00:28,300.24,2.22,1.0,40.44,,
16:00:28,298.27,2.16,1.2,40.5,,
16:00:28,297.6,2.21,1.14,40.5,,
16:00:28,297.81,2.21,1.27,40.5,,
16:00:28,299.19,2.21,1.54,40.56,,
16:00:28,299.21,2.21,1.61,40.5,,
16:00:28,298.31,2.22,1.52,40.56,,
16:00:28,299.62,2.2,1.22,40.63,,
16:00:28,298.03,2.2,1.16,40.63,,
16:00:28,298.58,2.21,1.32,40.63,,
16:00:28,298.62,2.19,1.33,40.63,,
16:00:28,297.67,2.22,1.06,40.63,,
16:00:28,298.82,2.25,1.73,40.69,,
16:00:28,298.41,2.2,1.47,40.69,,
16:00:28,297.63,2.18,1.29,40.69,,
16:00:28,298.22,2.21,0.95,40.63,,
16:00:28,297.79,2.19,0.86,40.69,,
16:00:28,294.51,2.21,1.23,40.69,,
16:00:28,297.2,2.25,1.65,40.63,,
16:00:28,298.38,2.16,1.6,40.63,,
16:00:28,298.13,2.2,1.6,40.63,,
16:00:28,297.42,2.23,1.35,40.69,,
16:00:28,297.5,2.22,1.07,40.69,,
16:00:28,298.02,2.18,1.28,40.69,,
16:00:28,297.85,2.14,0.92,40.69,,
16:00:28,297.38,2.14,1.39,40.75,,
16:00:28,296.96,2.14,1.32,40.75,,
16:00:28,297.43,2.17,1.63,40.81,,
16:00:28,297.59,2.23,1.41,40.81,,
16:00:28,297.77,2.25,0.94,40.88,,
16:00:28,298.11,2.21,1.02,40.88,,
16:00:28,298.38,2.24,1.13,40.88,,
16:00:28,298.77,2.2,1.02,40.88,,
16:00:28,297.32,2.23,1.2,40.88,,
16:00:28,297.18,2.21,1.3,40.88,,
16:00:28,298.94,2.24,1.67,40.88,,
16:00:28,296.81,2.24,1.37,40.94,,
16:00:28,299.15,2.26,1.49,40.94,,
16:00:28,297.4,2.18,0.73,41.0,,
16:00:28,296.47,2.21,0.65,41.0,,
16:00:28,296.84,2.2,1.11,41.06,,
16:00:28,297.67,2.19,1.02,41.06,,
16:00:28,297.08,2.22,1.39,41.06,,
16:00:28,297.98,2.2,1.5,41.06,,
16:00:28,296.56,2.2,1.2,41.06,,
16:00:28,297.69,2.21,1.2,41.06,,
16:00:28,297.71,2.2,0.67,41.06,,
16:00:28,296.13,2.22,0.88,41.06,,
16:00:28,297.94,2.22,1.33,41.13,,
16:00:28,297.28,2.2,1.2,41.13,,
16:00:28,296.95,2.14,1.43,41.06,,
16:00:28,298.3,2.22,1.17,41.13,,
16:00:28,297.3,2.23,1.64,41.13,,
16:00:28,296.08,2.2,1.41,41.19,,
16:00:28,297.04,2.24,1.06,41.19,,
16:00:28,297.08,2.23,1.16,41.19,,
16:00:28,297.06,2.23,0.93,41.19,,
16:00:28,297.55,2.21,1.71,41.25,,
16:00:28,298.49,2.22,1.25,41.25,,
16:00:28,296.91,2.21,1.14,41.25,,
16:00:28,296.51,2.21,1.4,41.25,,
16:00:28,297.56,2.22,1.5,41.25,,
16:00:28,297.23,2.21,1.4,41.31,,
16:00:28,296.83,2.18,1.25,41.31,,
16:00:28,298.02,2.21,1.04,41.38,,
16:00:28,298.18,2.27,1.01,41.38,,
16:00:28,297.81,2.22,0.76,41.38,,
16:00:28,299.34,2.39,1.17,41.56,,
16:00:28,297.08,2.33,1.5,41.38,,
16:00:28,297.38,2.3,1.4,41.44,,
16:00:28,298.61,2.3,1.23,41.38,,
16:00:28,296.71,2.32,1.09,41.5,,
16:00:28,297.54,2.34,1.02,41.44,,
16:00:28,296.76,2.29,0.69,41.5,,
16:00:28,297.24,2.31,1.3,41.56,,
16:00:28,300.75,2.31,0.98,41.63,,
16:00:28,297.39,2.34,1.33,41.56,,
16:00:28,296.87,2.31,1.36,41.56,,
16:00:28,297.74,2.34,1.01,41.69,,
16:00:28,298.01,2.29,1.33,41.69,,
16:00:28,297.06,2.34,1.24,41.69,,
16:00:28,299.59,2.35,1.31,41.69,,
16:00:28,296.14,2.28,1.62,41.69,,
16:00:28,305.56,2.2,1.39,41.75,,
16:00:28,297.5,2.19,0.87,41.75,,
16:00:28,297.46,2.32,1.05,41.75,,
16:00:28,301.61,2.3,0.88,41.75,,
16:00:28,297.58,2.32,1.65,41.75,,
16:00:28,297.24,2.37,1.39,41.81,,
16:00:28,298.87,2.19,1.2,41.81,,
16:00:28,297.83,2.2,1.24,41.88,,
16:00:28,297.15,2.22,1.41,41.88,,
16:00:28,299.45,2.35,1.26,41.94,,
16:00:28,297.83,2.38,1.39,41.88,,
16:00:28,297.56,2.31,1.33,41.94,,
16:00:28,297.91,2.31,1.1,41.94,,
16:00:28,297.16,2.23,1.19,41.94,,
16:00:28,296.71,2.19,0.91,41.94,,
16:00:28,296.2,2.2,0.91,41.94,,
16:00:28,297.2,2.16,0.97,41.94,,
16:00:29,297.54,2.19,1.5,42.0,,
16:00:30,297.28,2.18,1.65,42.0,,
16:00:31,294.02,2.29,1.6,42.13,,
16:02:01,296.55,2.33,1.28,42.0,,
16:02:01,297.81,2.31,1.43,42.0,,
16:02:01,296.51,2.3,0.86,42.0,,
16:02:01,297.38,2.19,0.82,42.13,,
16:02:01,298.26,2.21,1.34,42.13,,
16:02:01,297.79,2.17,2.0,42.13,,
16:02:01,296.28,2.25,1.4,42.06,,
16:02:01,297.48,2.15,1.18,42.06,,
16:02:01,298.29,2.26,1.63,42.06,,
16:02:01,296.51,2.17,1.26,42.06,,
16:02:01,297.32,2.2,1.15,42.06,,
16:02:01,296.87,2.19,1.32,42.06,,
16:02:01,298.05,2.2,1.3,42.06,,
16:02:01,296.64,2.16,0.42,42.13,,
16:02:01,297.38,2.37,1.38,42.19,,
16:02:01,297.02,2.3,1.47,42.06,,
16:02:01,294.06,2.29,1.14,42.06,,
16:02:01,296.45,2.34,1.23,42.13,,
16:02:01,296.24,2.2,1.3,42.25,,
16:02:01,296.03,2.19,1.48,42.25,,
16:02:01,297.79,2.23,1.63,42.31,,
16:02:01,296.6,2.22,1.32,42.31,,
16:02:01,297.22,2.2,1.31,42.38,,
16:02:01,296.83,2.25,0.87,42.38,,
16:02:01,297.32,2.21,0.6,42.38,,
16:02:01,297.22,2.22,0.84,42.38,,
16:02:01,297.34,2.2,1.18,42.44,,
16:02:01,296.67,2.25,1.63,42.44,,
16:02:01,298.22,2.21,1.28,42.44,,
16:02:01,297.9,2.24,1.87,42.5,,
16:02:01,298.42,2.21,1.52,42.56,,
16:02:01,298.75,2.23,1.12,42.56,,
16:02:01,297.12,2.2,1.33,42.63,,
16:02:01,298.06,2.2,1.1,42.63,,
16:02:01,296.77,2.23,0.75,42.69,,
16:02:01,297.06,2.19,1.06,42.69,,
16:02:01,297.15,2.25,1.22,42.75,,
16:02:01,297.85,2.36,1.19,42.69,,
16:02:01,296.68,2.33,1.47,42.69,,
16:02:01,297.3,2.33,1.1,42.75,,
16:02:01,297.23,2.32,1.72,42.81,,
16:02:01,297.42,2.25,1.4,42.75,,
16:02:01,295.87,2.22,1.58,42.81,,
16:02:01,298.13,2.21,1.46,42.81,,
16:02:01,296.53,2.21,0.79,42.81,,
16:02:01,298.57,2.22,1.13,42.81,,
16:02:01,296.09,2.22,0.62,42.88,,
16:02:01,298.03,2.2,1.15,42.88,,
16:02:01,296.52,2.2,0.91,42.88,,
16:02:01,298.03,2.23,1.04,42.88,,
16:02:01,296.36,2.21,1.87,42.88,,
16:02:01,298.49,2.22,0.9,42.94,,
16:02:01,297.02,2.23,1.82,42.94,,
16:02:01,297.7,2.18,0.97,43.0,,
16:02:01,296.84,2.23,1.27,43.0,,
16:02:01,298.31,2.21,1.38,43.06,,
16:02:01,296.91,2.23,1.33,43.06,,
16:02:01,297.65,2.19,1.16,43.06,,
16:02:01,298.02,2.21,1.35,43.13,,
16:02:01,297.59,2.18,1.21,43.13,,
16:02:01,298.73,2.26,1.31,43.13,,
16:02:01,296.14,2.27,0.9,43.13,,
16:02:01,297.93,2.22,1.08,43.13,,
16:02:01,295.6,2.21,1.12,43.19,,
16:02:01,296.68,2.23,0.75,43.19,,
16:02:01,296.06,2.22,0.95,43.19,,
16:02:01,297.74,2.29,0.96,43.19,,
16:02:01,296.12,2.21,1.05,43.25,,
16:02:01,296.76,2.23,1.39,43.25,,
16:02:01,296.1,2.19,1.67,43.25,,
16:02:01,298.13,2.34,1.45,43.31,,
16:02:02,295.9,2.34,1.19,43.38,,
16:02:03,296.32,2.36,1.45,43.31,,
16:02:04,295.67,2.27,1.08,43.31,,
16:02:05,296.28,2.22,1.08,43.31,,
16:02:07,294.82,2.18,0.82,43.31,,
16:02:08,296.37,2.2,1.38,43.38,,
16:02:09,295.28,2.18,0.39,43.38,,
16:02:10,296.22,2.25,0.78,43.38,,
16:02:12,295.0,2.23,0.92,43.38,,
16:02:13,296.95,2.21,1.67,43.38,,
16:02:14,296.16,2.16,1.45,43.38,,
16:02:15,296.73,2.21,1.37,43.44,,
16:02:17,296.01,2.2,1.58,43.5,,
16:02:18,296.52,2.23,1.27,43.5,,
16:02:19,296.53,2.22,1.11,43.5,,
16:02:20,296.29,2.22,1.37,43.5,,
