Time,Voltage,Current,Vibration,Temperature,Health Status
13:55:15,237.5121912,2.22,1.2,53.81,Healthy
13:55:17,237.3029222,2.16,0.94,53.81,Healthy
13:55:20,237.2868246,2.22,0.89,53.75,Healthy
13:55:23,237.7778017,2.23,1.17,53.75,Healthy
13:55:26,237.7778017,2.25,1.16,53.75,Healthy
13:55:28,235.3068186,2.25,0.81,53.75,Healthy
13:55:31,238.0031683,2.24,1.19,53.69,Healthy
13:55:34,237.3029222,2.22,1.07,53.63,Healthy
13:55:37,237.2224342,2.18,0.78,53.5,Healthy
13:55:39,238.0917051,2.2,1.08,53.44,Healthy
13:55:42,236.7877987,2.22,1.24,53.31,Healthy
13:55:45,237.0453605,2.21,0.93,53.19,Healthy
13:55:48,236.361212,2.19,0.85,53.06,Healthy
13:55:50,237.9226802,2.22,1.18,53,Healthy
13:55:53,236.7395059,2.18,0.96,52.88,Healthy
13:55:56,237.1741414,2.26,0.87,52.81,Healthy
13:55:59,238.3814621,2.23,1.17,52.75,Healthy
13:56:01,239.049513,2.18,1.16,52.69,Healthy
13:56:04,237.0775557,2.24,0.75,52.63,Healthy
13:56:07,237.8824362,2.22,1.08,52.5,Healthy
13:56:10,237.2948734,2.24,1.17,52.44,Healthy
13:56:12,236.9246284,2.24,0.9,52.38,Healthy
13:56:15,236.0634062,2.23,0.94,52.38,Healthy
13:56:18,237.9226802,2.17,1.25,52.38,Healthy
13:56:21,235.6046244,2.26,0.88,52.38,Healthy
13:56:23,239.4841484,2.53,1.06,52.31,Healthy
13:56:26,236.1438943,2.2,1.27,52.44,Healthy
13:56:29,235.4919411,2.21,0.79,52.38,Healthy
13:56:32,237.6570697,2.21,1.02,52.44,Healthy
13:56:34,237.1741414,2.21,1.2,52.44,Healthy
13:56:37,236.6187738,2.21,0.92,52.44,Healthy
13:56:40,236.1841383,2.23,0.75,52.38,Healthy
13:56:43,238.220486,2.25,1.15,52.31,Healthy
13:56:45,236.9165796,2.17,1.1,52.31,Healthy
13:56:48,237.2224342,2.22,0.83,52.25,Healthy
13:56:51,238.1721932,2.22,1.15,52.25,Healthy
13:56:54,236.0231622,2.22,1.2,52.31,Healthy
13:56:57,233.4153494,2.24,0.84,52.25,Healthy
13:56:59,236.6348714,2.23,1.14,52.25,Healthy
13:57:02,237.3190199,2.18,1.18,52.31,Healthy
13:57:05,236.6831642,2.14,0.89,52.25,Healthy
13:57:08,236.8360915,2.21,1.05,52.31,Healthy
13:57:10,237.2063366,2.26,1.18,52.25,Healthy
13:57:13,236.5785298,2.2,0.89,52.25,Healthy
13:57:16,237.4880448,2.23,1.01,52.31,Healthy
13:57:19,235.7575517,2.21,1.16,52.31,Healthy
13:57:21,236.9487748,2.22,0.79,52.38,Healthy
13:57:24,236.2243824,2.21,0.98,52.44,Healthy
13:57:27,236.4577977,2.23,1.12,52.5,Healthy
13:57:30,236.0392598,2.21,0.78,52.5,Healthy
13:57:32,237.5443864,2.2,1.15,52.5,Healthy
13:57:35,238.3090229,2.21,1.11,52.56,Healthy
13:57:38,239.9026863,2.29,0.88,52.63,Healthy
13:57:41,235.8138933,2.23,1.15,52.63,Healthy
13:57:43,238.0112171,2.27,0.94,52.63,Healthy
13:57:46,235.9346254,2.21,0.87,52.69,Healthy
13:57:49,237.5363376,2.24,1.2,52.63,Healthy
13:57:52,236.2082847,2.22,0.83,52.69,Healthy
13:57:54,237.9146314,2.19,1,52.69,Healthy
13:57:57,236.8843844,2.23,1.08,52.69,Healthy
13:58:00,236.6992619,2.21,0.94,52.69,Healthy
13:58:03,236.0231622,2.22,1.07,52.75,Healthy
13:58:05,237.3753615,2.23,1.12,52.75,Healthy
13:58:08,237.4156055,2.28,0.92,52.69,Healthy
13:58:11,237.4156055,2.23,1.18,52.75,Healthy
13:58:14,238.0675587,2.24,0.84,52.75,Healthy
13:58:16,236.6187738,2.22,0.92,52.81,Healthy
13:58:19,238.1641444,2.22,1.2,52.88,Healthy
13:58:22,236.3048704,2.48,0.8,52.94,Healthy
13:58:25,238.4378038,2.58,1.06,52.88,Healthy
13:58:27,239.7417102,2.58,1.04,52.88,Healthy
13:58:30,238.1963396,2.54,1.08,52.94,Healthy
13:58:33,238.3734133,2.59,1.06,52.94,Healthy
13:58:36,236.8360915,2.57,0.82,52.94,Healthy
13:58:39,235.1297449,2.57,1.27,52.88,Healthy
13:58:41,237.2546294,2.58,0.87,52.81,Healthy
13:58:44,239.1380498,2.58,1.12,52.81,Healthy
13:58:47,239.1380498,2.6,1.1,52.75,Healthy
13:58:50,239.0978058,2.25,0.92,52.81,Healthy
13:58:52,241.7539115,2.59,1.12,52.88,Healthy
13:58:55,237.9709731,2.61,0.96,52.81,Healthy
13:58:58,238.9609761,2.21,1.02,52.88,Healthy
13:59:01,238.5343894,2.26,1.15,52.88,Healthy
13:59:03,239.500246,2.23,0.88,52.88,Healthy
13:59:06,236.0634062,2.57,0.96,52.88,Healthy
13:59:09,238.6712191,2.58,1.11,52.88,Healthy
13:59:12,236.6429202,2.22,0.83,53,Healthy
13:59:14,238.2687789,2.26,1.09,53.06,Healthy
13:59:17,238.7517072,2.35,1.16,53.06,Healthy
13:59:20,238.3895109,2.21,0.77,53.06,Healthy
13:59:23,237.3029222,2.2,1.07,53.13,Healthy
13:59:25,238.4136574,2.54,1.29,53.13,Healthy
13:59:28,238.1078028,2.59,0.86,53.06,Healthy
13:59:31,248.0963699,2.28,1.04,53.13,Healthy
13:59:34,238.1963396,2.22,1.14,53.13,Healthy
13:59:36,238.8241464,2.22,0.81,53.13,Healthy
13:59:39,236.9890188,2.26,0.9,53.13,Healthy
13:59:42,237.4075567,2.23,1.16,53.13,Healthy
13:59:45,238.8643904,2.22,0.91,53.13,Healthy
13:59:47,239.5163437,2.21,0.9,53.13,Healthy
13:59:50,238.4378038,2.22,1.17,53.19,Healthy
13:59:53,239.2748795,2.5,1.06,53.06,Healthy
13:59:56,238.1078028,2.6,0.83,53.13,Healthy
13:59:58,239.5324413,2.24,1.28,53.13,Healthy
14:00:01,239.0173177,2.27,1.03,53.19,Healthy
14:00:04,238.5424382,2.21,0.93,53.19,Healthy
14:00:07,238.4780478,2.23,1.16,53.19,Healthy
14:00:09,238.5424382,2.26,0.93,53.13,Healthy
14:00:12,236.860238,2.17,0.9,53.19,Healthy
14:00:15,237.7858506,2.22,1.2,53.19,Healthy
14:00:18,238.6953655,2.26,1.04,53.25,Healthy
14:00:21,237.2224342,2.23,0.82,53.19,Healthy
14:00:23,238.8563416,2.23,1.17,53.25,Healthy
14:00:26,237.2948734,2.32,0.93,53.25,Healthy
14:00:29,237.809997,2.26,0.94,53.25,Healthy
14:00:32,238.4056085,2.21,1.19,53.19,Healthy
14:00:34,239.2587819,2.24,0.85,53.19,Healthy
14:00:37,240.7639085,2.57,0.95,53.06,Healthy
14:00:40,236.9729212,2.53,1.18,53.13,Healthy
14:00:43,238.3090229,2.21,0.97,53.19,Healthy
14:00:45,238.6712191,2.23,0.93,53.13,Healthy
14:00:48,238.3814621,2.23,1.16,53.13,Healthy
14:00:51,241.1663487,2.24,1.07,53.13,Healthy
14:00:54,238.1078028,2.22,0.77,53.06,Healthy
14:00:56,239.049513,2.22,1.21,53.06,Healthy
14:00:59,237.9709731,2.18,0.93,53.06,Healthy
14:01:02,238.510243,2.25,0.91,53.06,Healthy
14:01:05,238.0031683,2.27,1.21,53.06,Healthy
14:01:07,238.550487,2.26,0.91,53.13,Healthy
14:01:10,236.8199939,2.19,0.97,53.13,Healthy
14:01:13,238.139998,2.24,1.2,53.13,Healthy
14:01:16,237.7214601,2.2,0.89,53.13,Healthy
14:01:18,237.7778017,2.21,0.97,53.19,Healthy
14:01:21,236.98097,2.24,1.16,53.19,Healthy
14:01:24,237.6329233,2.21,0.79,53.19,Healthy
14:01:27,237.7053625,2.24,0.97,53.25,Healthy
14:01:29,237.8824362,2.22,1.14,53.25,Healthy
14:01:32,238.8885369,2.23,0.9,53.25,Healthy
14:01:35,237.5121912,2.24,0.91,53.25,Healthy
14:01:38,238.5826823,2.25,1.19,53.25,Healthy
14:01:40,237.3834103,2.61,0.83,53.19,Healthy
14:01:43,237.9790219,2.25,1.11,53.25,Healthy
14:01:46,237.3914591,2.21,1.19,53.25,Healthy
14:01:49,236.8199939,2.23,0.93,53.31,Healthy
14:01:51,237.9387778,2.25,0.98,53.31,Healthy
14:01:54,237.8421922,2.23,1.19,53.31,Healthy
14:01:57,238.139998,2.24,1.04,53.31,Healthy
14:02:00,237.2868246,2.24,0.81,53.31,Healthy
14:02:03,236.0231622,2.23,1.15,53.31,Healthy
14:02:05,237.2063366,2.2,1.11,53.31,Healthy
14:02:08,237.0775557,2.21,0.89,53.38,Healthy
14:02:11,236.8280427,2.22,0.99,53.44,Healthy
14:02:14,236.5463346,2.21,1.15,53.38,Healthy
14:02:16,236.0070646,2.24,0.98,53.44,Healthy
14:02:19,238.139998,2.25,0.82,53.44,Healthy
14:02:22,237.9146314,2.25,1.17,53.5,Healthy
14:02:25,235.0331592,2.21,1.15,53.5,Healthy
14:02:27,235.8460885,2.17,0.93,53.5,Healthy
14:02:30,237.0775557,2.25,0.96,53.5,Healthy
14:02:33,237.3914591,2.25,1.22,53.56,Healthy
14:02:36,236.7073107,2.21,1.07,53.56,Healthy
14:02:38,236.3048704,2.25,0.76,53.63,Healthy
14:02:41,236.5624322,2.29,1.17,53.63,Healthy
14:02:44,237.2224342,2.25,1.1,53.63,Healthy
14:02:47,237.7214601,2.23,0.94,53.69,Healthy
14:02:49,237.4397519,2.25,1.02,53.69,Healthy
14:02:52,236.4014561,2.18,1.16,53.75,Healthy
14:02:55,236.5302369,2.2,1.05,53.75,Healthy
14:02:58,237.5041424,2.26,0.77,53.75,Healthy
14:03:00,238.2285348,2.25,1.1,53.81,Healthy
14:03:03,238.1963396,2.21,1.22,53.81,Healthy
14:03:06,237.5041424,2.22,0.99,53.81,Healthy
14:03:09,237.1338973,2.25,0.81,53.81,Healthy
14:03:11,237.3914591,2.24,1.19,53.81,Healthy
14:03:14,236.5543834,2.59,1.05,53.69,Healthy
14:03:17,237.3190199,2.55,0.82,53.81,Healthy
14:03:20,238.9126833,2.28,1.23,53.88,Healthy
14:03:22,236.4497489,2.2,0.82,53.88,Healthy
14:03:25,237.9548755,2.28,0.96,53.88,Healthy
14:03:28,236.6831642,2.24,1.14,53.88,Healthy
14:03:31,236.7636523,2.21,0.85,53.88,Healthy
14:03:33,237.8743874,2.2,0.97,53.88,Healthy
14:03:36,236.9326772,2.24,1.16,53.88,Healthy
14:03:39,238.4217062,2.18,0.97,53.75,Healthy
14:03:42,236.9246284,2.26,0.81,53.69,Healthy
14:03:45,238.9851225,2.26,1.2,53.63,Healthy
14:03:47,238.2285348,2.27,1.04,53.56,Healthy
14:03:50,237.5121912,2.28,0.81,53.5,Healthy
14:03:53,237.7938994,2.25,1.21,53.5,Healthy
14:03:56,238.0595099,2.21,1.04,53.5,Healthy
14:03:58,237.9387778,2.26,0.89,53.5,Healthy
14:04:01,238.6309751,2.19,1.23,53.44,Healthy
14:04:04,238.1721932,2.28,1.06,53.5,Healthy
14:04:07,238.6229263,2.21,0.9,53.44,Healthy
14:04:09,237.4397519,2.23,1.14,53.44,Healthy
14:04:12,238.0031683,2.24,1.03,53.5,Healthy
14:04:15,237.9709731,2.22,0.85,53.44,Healthy
14:04:18,235.2343793,2.25,1.19,53.5,Healthy
14:04:20,237.2385318,2.25,0.99,53.5,Healthy
14:04:23,237.479996,2.22,1.04,53.5,Healthy
14:04:26,237.560484,2.26,1.26,53.56,Healthy
14:04:29,237.8743874,2.2,0.88,53.56,Healthy
14:04:31,236.2968216,2.24,0.92,53.56,Healthy
15:43:03,5.07879605,0.32,0.99,36.19,Healthy
15:43:05,237.0534093,4.94,1.37,36.19,Warning
15:43:06,238.9448785,1.98,0.84,36.19,Healthy
15:43:07,241.4480569,2.06,1.46,36.19,Warning
15:43:08,238.4458526,2.07,1.85,36.19,Warning
15:43:10,240.0878088,2.05,1.9,36.19,Warning
15:43:11,238.3492669,2.01,1.1,36.19,Healthy
15:43:12,238.8965857,2.07,1.35,36.19,Warning
15:43:13,238.5182918,2.06,1.12,36.19,Healthy
15:43:15,239.5485389,2.03,1.5,36.19,Warning
15:43:16,238.0595099,2.1,1.91,36.25,Warning
15:43:17,238.5182918,2.07,0.78,36.19,Healthy
15:43:18,238.469999,2.04,0.9,36.19,Healthy
15:43:20,239.4358556,2.04,0.77,36.13,Healthy
15:43:21,238.3734133,2.04,0.79,36.19,Healthy
15:43:22,238.6712191,2.06,1.82,36.19,Warning
15:43:23,238.2365836,2.07,1.27,36.19,Healthy
15:43:25,238.6390239,2.09,1.33,36.13,Warning
15:43:26,238.9770737,2.06,1.89,36.19,Warning
15:43:27,238.5424382,2.09,1.03,36.13,Healthy
15:43:28,239.1380498,2.04,1.4,36.19,Warning
15:43:30,238.9851225,2.08,1.37,36.13,Warning
15:43:31,238.6631703,2.05,2.02,36.19,Warning
15:43:32,239.0656106,2.2,1.13,36.13,Healthy
15:43:33,238.9207321,2.25,1.09,36.19,Healthy
15:43:35,239.1943915,2.24,0.77,36.19,Healthy
15:43:36,238.9529273,2.22,1.26,36.19,Healthy
15:43:37,239.1139034,2.05,1.64,36.19,Warning
15:43:38,239.2265867,2.12,1.36,36.19,Warning
15:43:40,239.2587819,2.13,1.31,36.19,Warning
15:43:41,238.7839024,2.06,1.44,36.25,Warning
15:43:42,238.139998,2.07,1.42,36.25,Warning
15:43:43,239.4680508,2.09,1.3,36.25,Warning
15:43:45,239.1380498,2.08,1.64,36.25,Warning
15:43:46,239.0414642,2.08,1.56,36.25,Warning
15:43:47,238.510243,2.16,0.84,36.25,Healthy
15:43:48,238.9851225,2.07,0.77,36.25,Healthy
15:43:50,239.0414642,2.09,1.45,36.31,Warning
15:43:51,239.049513,2.06,1.43,36.25,Warning
15:43:52,239.4841484,2.09,1.45,36.31,Warning
15:43:53,239.3956116,2.09,1.48,36.31,Warning
15:43:55,239.5565877,2.12,2.07,36.31,Warning
15:43:56,239.6129293,2.08,1.34,36.38,Warning
15:43:57,239.3392699,2.06,1.4,36.31,Warning
15:43:58,241.6734234,2.06,1.89,36.31,Warning
15:44:00,239.9348815,2.11,1.18,36.38,Healthy
15:44:01,239.9026863,2.12,0.95,36.38,Healthy
15:44:02,239.4036604,2.1,1.07,36.38,Healthy
15:44:03,238.7919512,2.09,0.79,36.38,Healthy
15:44:05,239.2748795,2.13,1.31,36.38,Warning
15:44:06,239.1943915,2.08,1.36,36.44,Warning
15:44:07,239.6451245,2.13,1.92,36.44,Warning
15:44:08,239.2587819,2.13,0.78,36.38,Healthy
15:44:10,239.8704911,2.04,0.64,36.38,Healthy
15:44:11,239.419758,2.14,0.63,36.44,Healthy
15:44:12,239.3956116,2.16,1.89,36.44,Warning
15:44:14,239.6129293,2.12,1.77,36.44,Warning
15:44:15,239.5485389,2.09,1.06,36.44,Healthy
15:44:16,239.5565877,2.11,1.19,36.44,Healthy
15:44:17,241.0053726,2.09,0.8,36.44,Healthy
15:44:19,239.3231723,2.14,0.66,36.44,Healthy
15:44:20,239.4519532,2.13,1.26,36.5,Healthy
15:44:21,239.3392699,2.13,1.37,36.44,Warning
15:44:22,239.0817082,2.14,1.37,36.5,Warning
15:44:24,7.533681621,0.29,1.06,36.44,Healthy
15:44:25,4.54757491,0.3,0.91,36.5,Healthy
15:44:26,0,0.3,1.11,36.5,Healthy
15:44:27,6.012457447,0.31,0.99,36.5,Healthy
15:44:29,5.07879605,0.26,1,36.5,Healthy
15:44:30,0,0.27,1,36.5,Healthy
15:44:31,0,0.28,0.99,36.56,Healthy
15:44:32,0,0.31,0.99,36.5,Healthy
15:44:34,8.499538239,0.29,0.98,36.56,Healthy
15:44:35,19.67127979,1.01,0.99,36.5,Healthy
15:44:36,5.561724359,0.95,0.98,36.5,Healthy
15:44:37,5.07879605,0.96,0.99,36.5,Healthy
15:44:39,6.817337962,0.95,1,36.5,Healthy
15:44:40,4.54757491,0.27,0.99,36.5,Healthy
15:44:41,4.54757491,0.34,0.99,36.5,Healthy
15:44:42,4.54757491,0.3,1.01,36.56,Healthy
15:52:07,239.3956116,2.07,1.13,36.44,Healthy
15:52:08,238.6953655,2.04,1.03,36.44,Healthy
15:52:10,238.3734133,2.06,0.42,36.44,Healthy
15:52:11,238.6390239,2.05,1.35,36.44,Warning
15:52:12,239.3392699,2.06,0.98,36.44,Healthy
15:52:13,239.709515,2.08,1.22,36.44,Healthy
15:52:15,240.7478108,2.09,0.98,36.44,Healthy
15:52:16,240.2004921,2.11,1.47,36.44,Warning
15:52:17,241.2548856,2.12,1.31,36.44,Warning
15:52:18,239.0736594,2.09,0.3,36.44,Healthy
15:52:20,239.7658566,2.09,1.64,36.44,Warning
15:52:21,239.049513,2.1,1.71,36.44,Warning
15:52:22,239.3875628,2.11,1.54,36.38,Warning
15:52:23,239.9912232,2.1,1.2,36.44,Healthy
15:52:25,240.7317132,2.09,1.31,36.44,Warning
15:52:26,239.999272,2.06,1.06,36.44,Healthy
15:52:27,238.8482928,2.09,1.12,36.44,Healthy
15:52:28,239.3956116,2.1,1.37,36.44,Warning
15:52:30,236.5302369,2.07,1.68,36.44,Warning
15:52:31,240.739762,2.13,1.21,36.44,Healthy
15:52:32,240.9007381,2.11,0.9,36.38,Healthy
15:52:33,240.4822003,2.08,1.02,36.44,Healthy
15:52:35,239.8785399,2.1,1.15,36.44,Healthy
15:52:36,241.0214702,2.11,1.33,36.44,Warning
15:52:37,240.7478108,2.1,1.6,36.5,Warning
15:52:38,240.8122013,2.09,1.48,36.5,Warning
15:52:40,240.289029,2.13,1.17,36.5,Healthy
15:52:41,239.5485389,2.11,1.08,36.5,Healthy
15:52:42,240.0314672,2.15,1.82,36.5,Warning
15:52:43,240.1280528,2.12,1.78,36.5,Warning
15:52:45,239.6048805,2.14,1.34,36.5,Warning
15:52:46,240.6351276,2.11,1.55,36.5,Warning
15:52:47,239.1943915,2.15,0.76,36.5,Healthy
15:52:48,240.5787859,2.09,1.01,36.56,Healthy
15:52:50,239.5324413,2.1,0.94,36.56,Healthy
15:52:51,239.4278068,2.13,1.29,36.56,Healthy
15:52:52,238.220486,2.14,1.54,36.56,Warning
15:52:53,237.8582898,2.15,1.8,36.56,Warning
15:52:55,239.4841484,2.12,1.25,36.56,Healthy
15:52:56,239.4278068,2.12,1.05,36.56,Healthy
15:52:57,237.560484,2.21,1.42,36.56,Warning
15:52:58,238.8804881,2.24,1.42,36.56,Warning
15:53:00,238.4378038,2.23,1.96,36.63,Warning
15:53:01,238.7275608,2.19,1.18,36.56,Healthy
15:53:02,237.8421922,2.23,1.22,36.63,Healthy
15:53:03,236.0875527,2.24,1.06,36.56,Healthy
15:53:05,237.9226802,2.17,1.33,36.63,Warning
15:53:06,239.1058546,2.25,1.11,36.56,Healthy
15:53:07,238.3412181,2.29,1.25,36.56,Healthy
15:53:08,238.759756,2.24,1.03,36.56,Healthy
15:53:10,239.2426843,2.22,1.28,36.56,Healthy
15:53:11,239.7819542,2.26,1.06,36.63,Healthy
15:53:12,241.2548856,2.21,0.76,36.63,Healthy
15:53:13,238.6873167,2.2,1.54,36.69,Warning
15:53:15,238.9448785,2.24,1.58,36.69,Warning
15:53:16,239.5243925,2.22,1.15,36.69,Healthy
15:53:17,239.2346355,2.27,0.66,36.69,Healthy
15:53:18,239.2426843,2.11,0.76,36.69,Healthy
15:53:20,239.3875628,2.21,1.41,36.81,Warning
15:53:21,238.9448785,2.21,1.54,36.69,Warning
15:53:22,239.1058546,2.19,0.93,36.63,Healthy
15:53:23,238.9126833,2.21,1.3,36.75,Warning
15:53:25,239.1380498,2.1,1.15,36.81,Healthy
15:53:26,240.4258586,2.1,1.13,36.75,Healthy
15:53:27,239.500246,2.12,1.33,36.75,Warning
15:53:28,240.6834204,2.25,1.49,36.81,Warning
15:53:30,239.419758,2.25,1.5,36.75,Warning
15:53:31,239.0736594,2.24,1.09,36.75,Healthy
15:53:32,239.4358556,2.22,1.09,36.81,Healthy
15:53:33,239.7336614,2.14,1.14,36.81,Healthy
15:53:35,239.6773198,2.2,1.06,36.88,Healthy
15:53:36,240.1843945,2.16,1.01,36.81,Healthy
15:53:37,239.8946375,2.18,1.64,36.88,Warning
15:53:38,239.2990259,2.15,1.29,36.81,Healthy
15:53:40,239.9912232,2.16,1.3,36.88,Warning
15:53:41,240.2648825,2.13,1.12,36.88,Healthy
15:53:42,240.5787859,2.27,0.91,36.81,Healthy
15:53:43,240.2487849,2.22,1.15,36.88,Healthy
15:53:45,239.2990259,2.25,1.83,36.81,Warning
15:53:46,239.8704911,2.18,0.97,36.88,Healthy
15:53:47,239.7175638,2.15,1.13,36.94,Healthy
15:53:48,240.1280528,2.17,1.6,36.94,Warning
15:53:50,239.3392699,2.15,1.47,36.94,Warning
15:53:51,240.5787859,2.15,1.64,36.94,Warning
15:53:52,240.2568337,2.18,1.37,36.94,Warning
15:53:53,240.1843945,2.2,1.61,36.94,Warning
15:53:55,241.279032,2.22,1.43,36.94,Warning
15:53:56,239.6048805,2.19,1.02,36.88,Healthy
15:53:57,240.6834204,2.16,0.81,36.94,Healthy
15:53:58,239.460002,2.17,0.88,37,Healthy
15:54:00,240.4500051,2.18,1.35,37,Warning
15:54:01,240.5063467,2.21,1.39,36.94,Warning
15:54:02,239.5324413,2.24,1.25,37,Healthy
15:54:03,242.599036,2.3,1.15,37,Healthy
15:54:05,238.6309751,2.28,1.52,37,Warning
15:54:06,239.1943915,2.15,1.22,37,Healthy
15:54:07,238.1721932,2.17,1.09,37.06,Healthy
15:54:08,239.6853686,2.16,1.33,37.06,Warning
15:54:10,239.6773198,2.18,1.38,37.06,Warning
15:54:11,239.9912232,2.17,0.82,37.13,Healthy
15:54:12,237.8582898,2.11,0.63,37.13,Healthy
15:54:13,238.2929253,2.15,1.7,37.13,Warning
15:54:15,239.3070747,2.25,1.37,37.19,Warning
15:54:16,238.3734133,2.2,1.23,37.13,Healthy
15:54:17,237.8180458,2.12,0.88,37.19,Healthy
15:54:18,237.5443864,2.1,0.83,37.19,Healthy
15:54:20,238.2285348,2.15,1.63,37.19,Warning
15:54:21,239.6209781,2.19,1.57,37.25,Warning
15:54:22,238.6229263,2.17,1.38,37.25,Warning
15:54:23,237.8180458,2.18,0.75,37.25,Healthy
15:54:25,237.890485,2.12,1.16,37.25,Healthy
15:54:26,239.999272,2.15,1.02,37.31,Healthy
15:54:27,239.0978058,2.15,1.31,37.31,Warning
15:54:28,239.1460986,2.3,1.14,37.38,Healthy
15:54:30,237.9468267,2.27,0.95,37.31,Healthy
15:54:31,239.2990259,2.29,0.98,37.31,Healthy
15:54:32,239.4358556,2.23,1.62,37.38,Warning
15:54:33,239.2104891,2.16,1.41,37.38,Warning
15:54:35,239.3553676,2.15,1.2,37.44,Healthy
15:54:36,238.2043884,2.11,0.99,37.44,Healthy
15:54:37,238.4539014,2.12,1.11,37.44,Healthy
15:54:38,238.2526812,2.12,1.74,37.44,Warning
15:54:40,238.4780478,2.16,1.57,37.44,Warning
15:54:41,237.6731673,2.16,1.3,37.5,Warning
15:54:42,238.0031683,2.15,0.48,37.5,Healthy
15:54:43,239.3070747,2.16,0.86,37.5,Healthy
15:54:45,238.1882908,2.17,1.04,37.5,Healthy
15:54:46,238.3090229,2.16,1.61,37.56,Warning
15:54:47,238.1560956,2.16,1.22,37.56,Healthy
15:54:48,238.4056085,2.18,1.24,37.63,Healthy
15:54:50,237.7536553,2.13,1.43,37.63,Warning
15:54:51,238.8321952,2.18,1.25,37.63,Healthy
15:54:52,238.3814621,2.16,1.05,37.63,Healthy
15:54:53,237.5443864,2.12,1.55,37.63,Warning
15:54:55,236.7153595,2.19,1.25,37.69,Healthy
15:54:56,237.6087768,2.17,1.11,37.75,Healthy
15:54:57,237.4880448,2.12,1.1,37.75,Healthy
15:54:58,238.7839024,2.18,1.46,37.75,Warning
15:55:00,238.1641444,2.17,1.17,37.75,Healthy
15:55:01,238.2848765,2.13,1.15,37.81,Healthy
15:55:02,238.6390239,2.15,1.33,37.81,Warning
15:55:04,238.6631703,2.17,1.01,37.81,Healthy
15:55:05,238.0675587,2.17,1.71,37.88,Warning
15:55:06,238.099754,2.13,0.9,37.88,Healthy
15:55:07,238.2526812,2.15,1.44,37.88,Warning
15:55:09,238.4780478,2.18,1.06,37.88,Healthy
15:55:10,238.1882908,2.1,0.52,37.88,Healthy
15:55:11,238.7195119,2.27,1.73,37.88,Warning
15:55:12,236.5302369,2.27,1.16,37.94,Healthy
15:55:14,239.0092689,2.3,1.75,38,Warning
15:55:15,238.9287809,2.21,1.8,38,Warning
15:55:16,238.4780478,2.14,0.97,38,Healthy
15:55:17,238.0917051,2.14,0.72,38,Healthy
15:55:19,238.0353635,2.15,1.13,38,Healthy
15:55:20,238.4458526,2.19,1.16,38,Healthy
15:55:21,238.8563416,2.12,1.43,38.06,Warning
15:55:22,239.0414642,2.17,1.57,38.06,Warning
15:55:24,239.0736594,2.21,1.21,38.13,Healthy
15:55:25,239.3312211,2.17,0.89,38.06,Healthy
15:55:26,238.7034143,2.23,0.83,38.13,Healthy
15:55:27,238.0031683,2.16,1.12,38.13,Healthy
15:55:29,238.4860966,2.15,1.4,38.19,Warning
15:55:30,238.550487,2.14,1.74,38.19,Warning
15:55:31,238.7195119,2.15,0.92,38.19,Healthy
15:55:32,238.1963396,2.13,0.73,38.19,Healthy
15:55:34,238.3573157,2.17,1.21,38.25,Healthy
15:55:35,238.8804881,2.17,1.45,38.25,Warning
15:55:36,238.759756,2.15,1.58,38.25,Warning
15:55:37,237.7858506,2.18,1.43,38.31,Warning
15:55:39,238.9207321,2.22,1.14,38.31,Healthy
15:55:40,238.6229263,2.22,0.67,38.31,Healthy
15:55:41,238.8885369,2.21,1.05,38.31,Healthy
15:55:42,238.9207321,2.18,1.5,38.38,Warning
15:55:44,239.1782938,2.16,1.65,38.38,Warning
15:55:45,239.8141494,2.18,1.49,38.38,Warning
15:55:46,239.0978058,2.16,1.01,38.44,Healthy
15:55:47,239.9912232,2.2,0.87,38.44,Healthy
15:55:49,240.739762,2.17,1.62,38.44,Warning
15:55:50,239.3553676,2.14,1.49,38.5,Warning
15:55:51,239.130001,2.17,1.71,38.5,Warning
15:55:52,239.170245,2.23,0.99,38.56,Healthy
15:55:54,239.3231723,2.17,0.81,38.56,Healthy
15:55:55,239.9670767,2.19,1.08,38.56,Healthy
15:55:56,239.7819542,2.17,1.19,38.56,Healthy
15:55:57,240.7639085,2.22,1,38.56,Healthy
15:55:59,240.3212242,2.2,1.39,38.63,Warning
15:56:00,240.2165897,2.16,1.21,38.63,Healthy
15:56:01,240.5868347,2.19,0.84,38.63,Healthy
15:56:02,240.4258586,2.21,1.07,38.69,Healthy
15:56:04,240.2246385,2.18,1.51,38.69,Warning
15:56:05,240.039516,2.18,1.32,38.69,Warning
15:56:06,239.709515,2.19,1.35,38.69,Warning
15:56:07,239.5807341,2.2,1.48,38.75,Warning
15:56:09,239.6773198,2.15,0.79,38.75,Healthy
15:56:10,240.120004,2.19,0.8,38.75,Healthy
15:56:11,239.8946375,2.25,1.35,38.81,Warning
15:56:12,239.1782938,2.18,1.47,38.81,Warning
15:56:14,238.8885369,2.3,1.66,38.88,Warning
15:56:15,239.3231723,2.29,1.17,38.88,Healthy
15:56:16,240.989275,2.33,0.98,38.81,Healthy
15:56:17,241.0697631,2.29,1.46,38.81,Warning
15:56:19,240.2165897,2.19,1.09,38.94,Healthy
15:56:20,239.4278068,2.2,1.41,38.94,Warning
15:56:21,239.7980518,2.16,1.3,38.94,Warning
15:56:22,239.6451245,2.14,1.17,38.94,Healthy
15:56:24,239.8785399,2.17,0.67,39,Healthy
